  0.00000000E+00  0.31274384E+01
  0.11163733E-01  0.31274274E+01
  0.22327465E-01  0.31273936E+01
  0.33491198E-01  0.31273348E+01
  0.44654930E-01  0.31272475E+01
  0.55818663E-01  0.31271267E+01
  0.66982395E-01  0.31269661E+01
  0.78146128E-01  0.31267583E+01
  0.89309860E-01  0.31264947E+01
  0.10047359E+00  0.31261661E+01
  0.11163733E+00  0.31257623E+01
  0.12280106E+00  0.31252730E+01
  0.13396479E+00  0.31246876E+01
  0.14512852E+00  0.31239955E+01
  0.15629226E+00  0.31231869E+01
  0.16745599E+00  0.31222525E+01
  0.17861972E+00  0.31211842E+01
  0.18978345E+00  0.31199754E+01
  0.20094719E+00  0.31186208E+01
  0.21211092E+00  0.31171172E+01
  0.22327465E+00  0.31154630E+01
  0.23443838E+00  0.31136588E+01
  0.24560212E+00  0.31117070E+01
  0.25676585E+00  0.31096116E+01
  0.26792958E+00  0.31073784E+01
  0.27909331E+00  0.31050146E+01
  0.29025705E+00  0.31025286E+01
  0.30142078E+00  0.30999296E+01
  0.31258451E+00  0.30972277E+01
  0.32374824E+00  0.30944336E+01
  0.33491198E+00  0.30915581E+01
  0.34607571E+00  0.30886122E+01
  0.35723944E+00  0.30856070E+01
  0.36840317E+00  0.30825533E+01
  0.37956691E+00  0.30794619E+01
  0.39073064E+00  0.30763431E+01
  0.40189437E+00  0.30732071E+01
  0.41305810E+00  0.30700634E+01
  0.42422184E+00  0.30669213E+01
  0.43538557E+00  0.30637896E+01
  0.44654930E+00  0.30606768E+01
  0.45771303E+00  0.30575908E+01
  0.46887677E+00  0.30545390E+01
  0.48004050E+00  0.30515287E+01
  0.49120423E+00  0.30485663E+01
  0.50236796E+00  0.30456583E+01
  0.51353170E+00  0.30428104E+01
  0.52469543E+00  0.30400280E+01
  0.53585916E+00  0.30373163E+01
  0.54702289E+00  0.30346798E+01
  0.55818663E+00  0.30321229E+01
  0.56935036E+00  0.30296494E+01
  0.58051409E+00  0.30272630E+01
  0.59167782E+00  0.30249666E+01
  0.60284156E+00  0.30227632E+01
  0.61400529E+00  0.30206551E+01
  0.62516902E+00  0.30186444E+01
  0.63633275E+00  0.30167327E+01
  0.64749649E+00  0.30149215E+01
  0.65866022E+00  0.30132117E+01
  0.66982395E+00  0.30116039E+01
  0.68098768E+00  0.30100982E+01
  0.69215142E+00  0.30086947E+01
  0.70331515E+00  0.30073928E+01
  0.71447888E+00  0.30061916E+01
  0.72564261E+00  0.30050900E+01
  0.73680635E+00  0.30040864E+01
  0.74797008E+00  0.30031789E+01
  0.75913381E+00  0.30023654E+01
  0.77029754E+00  0.30016432E+01
  0.78146128E+00  0.30010095E+01
  0.79262501E+00  0.30004612E+01
  0.80378874E+00  0.29999947E+01
  0.81495247E+00  0.29996063E+01
  0.82611621E+00  0.29992921E+01
  0.83727994E+00  0.29990477E+01
  0.84844367E+00  0.29988688E+01
  0.85960740E+00  0.29987508E+01
  0.87077114E+00  0.29986887E+01
  0.88193487E+00  0.29986778E+01
  0.89309860E+00  0.29987128E+01
  0.90426233E+00  0.29987887E+01
  0.91542607E+00  0.29989004E+01
  0.92658980E+00  0.29990426E+01
  0.93775353E+00  0.29992101E+01
  0.94891726E+00  0.29993978E+01
  0.96008100E+00  0.29996007E+01
  0.97124473E+00  0.29998139E+01
  0.98240846E+00  0.30000326E+01
  0.99357219E+00  0.30002523E+01
  0.10047359E+01  0.30004686E+01
  0.10158997E+01  0.30006775E+01
  0.10270634E+01  0.30008751E+01
  0.10382271E+01  0.30010581E+01
  0.10493909E+01  0.30012232E+01
  0.10605546E+01  0.30013677E+01
  0.10717183E+01  0.30014893E+01
  0.10828821E+01  0.30015859E+01
  0.10940458E+01  0.30016560E+01
