# Written at 2022-12-16T15:57:27
   -9.0062    0.000000
   -8.9937    0.000000
   -8.9813    0.000000
   -8.9688    0.000001
   -8.9563    0.000005
   -8.9439    0.000035
   -8.9314    0.000211
   -8.9189    0.001142
   -8.9065    0.005458
   -8.8940    0.023078
   -8.8815    0.086356
   -8.8691    0.286243
   -8.8566    0.841481
   -8.8441    2.197523
   -8.8317    5.109112
   -8.8192   10.604501
   -8.8067   19.717796
   -8.7943   32.974683
   -8.7818   49.809223
   -8.7693   68.236054
   -8.7569   85.059099
   -8.7444   96.677844
   -8.7319  100.294974
   -8.7195   95.121042
   -8.7070   83.037994
   -8.6945   68.245060
   -8.6821   55.811000
   -8.6696   49.658562
   -8.6571   50.900586
   -8.6447   57.354682
   -8.6322   64.547679
   -8.6198   67.806942
   -8.6073   64.412282
   -8.5948   54.657584
   -8.5824   41.306093
   -8.5699   27.965105
   -8.5574   17.524576
   -8.5450   11.509899
   -8.5325   10.349433
   -8.5200   13.925510
   -8.5076   21.788304
   -8.4951   32.898238
   -8.4826   45.272947
   -8.4702   56.075630
   -8.4577   62.383429
   -8.4452   62.327511
   -8.4328   55.925083
   -8.4203   45.052659
   -8.4078   32.564297
   -8.3954   21.100423
   -8.3829   12.250279
   -8.3704    6.395033
   -8.3580    3.099540
   -8.3455    1.684341
   -8.3330    1.670852
   -8.3206    2.980631
   -8.3081    5.898269
   -8.2956   10.842185
   -8.2832   18.011787
   -8.2707   27.047603
   -8.2582   36.891909
   -8.2458   45.967450
   -8.2333   52.609365
   -8.2208   55.540858
   -8.2084   54.202407
   -8.1959   48.871200
   -8.1834   40.587211
   -8.1710   30.895828
   -8.1585   21.432219
   -8.1460   13.469604
   -8.1336    7.628875
   -8.1211    3.876858
   -8.1087    1.763627
   -8.0962    0.725986
   -8.0837    0.305848
   -8.0713    0.242546
   -8.0588    0.485871
   -8.0463    1.187595
   -8.0339    2.682071
   -8.0214    5.413061
   -8.0089    9.757602
   -7.9965   15.767247
   -7.9840   22.955791
   -7.9715   30.306366
   -7.9591   36.569618
   -7.9466   40.732742
   -7.9341   42.410516
   -7.9217   41.938550
   -7.9092   40.102730
   -7.8967   37.640957
   -7.8843   34.821756
   -7.8718   31.403698
   -7.8593   27.017894
   -7.8469   21.658883
   -7.8344   15.868746
   -7.8219   10.483771
   -7.8095    6.192180
   -7.7970    3.253044
   -7.7845    1.515911
   -7.7721    0.627694
   -7.7596    0.239846
   -7.7471    0.117859
   -7.7347    0.166118
   -7.7222    0.424694
   -7.7097    1.072703
   -7.6973    2.423881
   -7.6848    4.861584
   -7.6723    8.670937
   -7.6599   13.808368
   -7.6474   19.756618
   -7.6350   25.621862
   -7.6225   30.461462
   -7.6100   33.613554
   -7.5976   34.789721
   -7.5851   33.950511
   -7.5726   31.221615
   -7.5602   27.018075
   -7.5477   22.221588
   -7.5352   18.100556
   -7.5228   15.862869
   -7.5103   16.063244
   -7.4978   18.237579
   -7.4854   21.025111
   -7.4729   22.769635
   -7.4604   22.301860
   -7.4480   19.458932
   -7.4355   15.040499
   -7.4230   10.277905
   -7.4106    6.205697
   -7.3981    3.313419
   -7.3856    1.578463
   -7.3732    0.720415
   -7.3607    0.463210
   -7.3482    0.694602
   -7.3358    1.516435
   -7.3233    3.199732
   -7.3108    6.032190
   -7.2984   10.062699
   -7.2859   14.849156
   -7.2734   19.422546
   -7.2610   22.631531
   -7.2485   23.765262
   -7.2360   23.051914
   -7.2236   21.608298
   -7.2111   20.776157
   -7.1986   21.257497
   -7.1862   22.649898
   -7.1737   23.713840
   -7.1612   23.180988
   -7.1488   20.536288
   -7.1363   16.265832
   -7.1239   11.495673
   -7.1114    7.381307
   -7.0989    4.693496
   -7.0865    3.774716
   -7.0740    4.705208
   -7.0615    7.399436
   -7.0491   11.501487
   -7.0366   16.206350
   -7.0241   20.281401
   -7.0117   22.450287
   -6.9992   21.987198
   -6.9867   19.129251
   -6.9743   15.005251
   -6.9618   11.137805
   -6.9493    8.853521
   -6.9369    8.888085
   -6.9244   11.230640
   -6.9119   15.125684
   -6.8995   19.234349
   -6.8870   22.036491
   -6.8745   22.422468
   -6.8621   20.181822
