  0.00000000E+00 -0.57001918E+01
  0.11570131E-01 -0.56997707E+01
  0.23140261E-01 -0.56985071E+01
  0.34710392E-01 -0.56963992E+01
  0.46280522E-01 -0.56934445E+01
  0.57850653E-01 -0.56896395E+01
  0.69420784E-01 -0.56849798E+01
  0.80990914E-01 -0.56794604E+01
  0.92561045E-01 -0.56730755E+01
  0.10413118E+00 -0.56658191E+01
  0.11570131E+00 -0.56576850E+01
  0.12727144E+00 -0.56486667E+01
  0.13884157E+00 -0.56387581E+01
  0.15041170E+00 -0.56279531E+01
  0.16198183E+00 -0.56162462E+01
  0.17355196E+00 -0.56036327E+01
  0.18512209E+00 -0.55901083E+01
  0.19669222E+00 -0.55756699E+01
  0.20826235E+00 -0.55603153E+01
  0.21983248E+00 -0.55440432E+01
  0.23140261E+00 -0.55268537E+01
  0.24297274E+00 -0.55087481E+01
  0.25454287E+00 -0.54897287E+01
  0.26611300E+00 -0.54697993E+01
  0.27768313E+00 -0.54489647E+01
  0.28925327E+00 -0.54272309E+01
  0.30082340E+00 -0.54046050E+01
  0.31239353E+00 -0.53810951E+01
  0.32396366E+00 -0.53567102E+01
  0.33553379E+00 -0.53314600E+01
  0.34710392E+00 -0.53053550E+01
  0.35867405E+00 -0.52784060E+01
  0.37024418E+00 -0.52506243E+01
  0.38181431E+00 -0.52220211E+01
  0.39338444E+00 -0.51926078E+01
  0.40495457E+00 -0.51623955E+01
  0.41652470E+00 -0.51313947E+01
  0.42809483E+00 -0.50996154E+01
  0.43966496E+00 -0.50670668E+01
  0.45123509E+00 -0.50337570E+01
  0.46280522E+00 -0.49996930E+01
  0.47437535E+00 -0.49648805E+01
  0.48594549E+00 -0.49293235E+01
  0.49751562E+00 -0.48930246E+01
  0.50908575E+00 -0.48559846E+01
  0.52065588E+00 -0.48182029E+01
  0.53222601E+00 -0.47796767E+01
  0.54379614E+00 -0.47404018E+01
  0.55536627E+00 -0.47003724E+01
  0.56693640E+00 -0.46595810E+01
  0.57850653E+00 -0.46180190E+01
  0.59007666E+00 -0.45756763E+01
  0.60164679E+00 -0.45325421E+01
  0.61321692E+00 -0.44886048E+01
  0.62478705E+00 -0.44438526E+01
  0.63635718E+00 -0.43982734E+01
  0.64792731E+00 -0.43518553E+01
  0.65949744E+00 -0.43045870E+01
  0.67106758E+00 -0.42564582E+01
  0.68263771E+00 -0.42074595E+01
  0.69420784E+00 -0.41575830E+01
  0.70577797E+00 -0.41068225E+01
  0.71734810E+00 -0.40551738E+01
  0.72891823E+00 -0.40026346E+01
  0.74048836E+00 -0.39492048E+01
  0.75205849E+00 -0.38948869E+01
  0.76362862E+00 -0.38396854E+01
  0.77519875E+00 -0.37836074E+01
  0.78676888E+00 -0.37266621E+01
  0.79833901E+00 -0.36688611E+01
  0.80990914E+00 -0.36102178E+01
  0.82147927E+00 -0.35507479E+01
  0.83304940E+00 -0.34904684E+01
  0.84461953E+00 -0.34293982E+01
  0.85618966E+00 -0.33675572E+01
  0.86775980E+00 -0.33049663E+01
  0.87932993E+00 -0.32416474E+01
  0.89090006E+00 -0.31776227E+01
  0.90247019E+00 -0.31129150E+01
  0.91404032E+00 -0.30475468E+01
  0.92561045E+00 -0.29815407E+01
  0.93718058E+00 -0.29149188E+01
  0.94875071E+00 -0.28477029E+01
  0.96032084E+00 -0.27799138E+01
  0.97189097E+00 -0.27115716E+01
  0.98346110E+00 -0.26426954E+01
  0.99503123E+00 -0.25733032E+01
  0.10066014E+01 -0.25034116E+01
  0.10181715E+01 -0.24330362E+01
  0.10297416E+01 -0.23621907E+01
  0.10413118E+01 -0.22908876E+01
  0.10528819E+01 -0.22191378E+01
  0.10644520E+01 -0.21469503E+01
  0.10760221E+01 -0.20743323E+01
  0.10875923E+01 -0.20012892E+01
  0.10991624E+01 -0.19278246E+01
  0.11107325E+01 -0.18539397E+01
  0.11223027E+01 -0.17796339E+01
  0.11338728E+01 -0.17049044E+01
  0.11454429E+01 -0.16297461E+01
  0.11570131E+01 -0.15541519E+01
  0.11685832E+01 -0.15540069E+01
  0.11801533E+01 -0.15535722E+01
  0.11917235E+01 -0.15528488E+01
  0.12032936E+01 -0.15518385E+01
  0.12148637E+01 -0.15505437E+01
  0.12264338E+01 -0.15489677E+01
  0.12380040E+01 -0.15471144E+01
  0.12495741E+01 -0.15449884E+01
  0.12611442E+01 -0.15425954E+01
  0.12727144E+01 -0.15399416E+01
  0.12842845E+01 -0.15370341E+01
  0.12958546E+01 -0.15338810E+01
  0.13074248E+01 -0.15304912E+01
  0.13189949E+01 -0.15268746E+01
  0.13305650E+01 -0.15230419E+01
  0.13421352E+01 -0.15190050E+01
  0.13537053E+01 -0.15147766E+01
  0.13652754E+01 -0.15103704E+01
  0.13768455E+01 -0.15058014E+01
  0.13884157E+01 -0.15010852E+01
  0.13999858E+01 -0.14962387E+01
  0.14115559E+01 -0.14912796E+01
  0.14231261E+01 -0.14862265E+01
  0.14346962E+01 -0.14810991E+01
  0.14462663E+01 -0.14759177E+01
  0.14578365E+01 -0.14707032E+01
  0.14694066E+01 -0.14654773E+01
  0.14809767E+01 -0.14602621E+01
  0.14925468E+01 -0.14550801E+01
  0.15041170E+01 -0.14499540E+01
  0.15156871E+01 -0.14449064E+01
  0.15272572E+01 -0.14399600E+01
  0.15388274E+01 -0.14351371E+01
  0.15503975E+01 -0.14304597E+01
  0.15619676E+01 -0.14259491E+01
  0.15735378E+01 -0.14216260E+01
  0.15851079E+01 -0.14175102E+01
  0.15966780E+01 -0.14136203E+01
  0.16082482E+01 -0.14099743E+01
  0.16198183E+01 -0.14065885E+01
  0.16313884E+01 -0.14034782E+01
  0.16429585E+01 -0.14006575E+01
  0.16545287E+01 -0.13981387E+01
  0.16660988E+01 -0.13959332E+01
  0.16776689E+01 -0.13940505E+01
  0.16892391E+01 -0.13924988E+01
  0.17008092E+01 -0.13912850E+01
  0.17123793E+01 -0.13904142E+01
  0.17239495E+01 -0.13898903E+01
  0.17355196E+01 -0.13897154E+01
  0.17472072E+01 -0.14209692E+01
  0.17588948E+01 -0.14514010E+01
  0.17705824E+01 -0.14810292E+01
  0.17822700E+01 -0.15098680E+01
  0.17939576E+01 -0.15379271E+01
  0.18056452E+01 -0.15652112E+01
  0.18173328E+01 -0.15917202E+01
  0.18290204E+01 -0.16174495E+01
  0.18407080E+01 -0.16423902E+01
  0.18523956E+01 -0.16665297E+01
  0.18640832E+01 -0.16898522E+01
  0.18757708E+01 -0.17123393E+01
  0.18874583E+01 -0.17339710E+01
  0.18991459E+01 -0.17547263E+01
  0.19108335E+01 -0.17745839E+01
  0.19225211E+01 -0.17935231E+01
  0.19342087E+01 -0.18115245E+01
  0.19458963E+01 -0.18285705E+01
  0.19575839E+01 -0.18446456E+01
  0.19692715E+01 -0.18597374E+01
  0.19809591E+01 -0.18738361E+01
  0.19926467E+01 -0.18869354E+01
  0.20043343E+01 -0.18990317E+01
  0.20160219E+01 -0.19101246E+01
  0.20277095E+01 -0.19202163E+01
  0.20393971E+01 -0.19293112E+01
  0.20510847E+01 -0.19374159E+01
  0.20627723E+01 -0.19445382E+01
  0.20744599E+01 -0.19506866E+01
  0.20861475E+01 -0.19558700E+01
  0.20978351E+01 -0.19600972E+01
  0.21095227E+01 -0.19633759E+01
  0.21212103E+01 -0.19657127E+01
  0.21328979E+01 -0.19671128E+01
  0.21445855E+01 -0.19675791E+01
  0.21561628E+01 -0.20001208E+01
  0.21677402E+01 -0.20341217E+01
  0.21793175E+01 -0.20695694E+01
  0.21908948E+01 -0.21064454E+01
  0.22024722E+01 -0.21447251E+01
  0.22140495E+01 -0.21843773E+01
  0.22256268E+01 -0.22253642E+01
  0.22372042E+01 -0.22676414E+01
  0.22487815E+01 -0.23111573E+01
  0.22603588E+01 -0.23558540E+01
  0.22719362E+01 -0.24016670E+01
  0.22835135E+01 -0.24485261E+01
  0.22950909E+01 -0.24963558E+01
  0.23066682E+01 -0.25450761E+01
  0.23182455E+01 -0.25946035E+01
  0.23298229E+01 -0.26448523E+01
  0.23414002E+01 -0.26957352E+01
  0.23529775E+01 -0.27471648E+01
  0.23645549E+01 -0.27990548E+01
  0.23761322E+01 -0.28513213E+01
  0.23877095E+01 -0.29038835E+01
  0.23992869E+01 -0.29566648E+01
  0.24108642E+01 -0.30095939E+01
  0.24224416E+01 -0.30626050E+01
  0.24340189E+01 -0.31156387E+01
  0.24455962E+01 -0.31686422E+01
  0.24571736E+01 -0.32215691E+01
  0.24687509E+01 -0.32743796E+01
  0.24803282E+01 -0.33270401E+01
  0.24919056E+01 -0.33795229E+01
  0.25034829E+01 -0.34318055E+01
  0.25150602E+01 -0.34838696E+01
  0.25266376E+01 -0.35357012E+01
  0.25382149E+01 -0.35872887E+01
  0.25497923E+01 -0.36386228E+01
  0.25613696E+01 -0.36896955E+01
  0.25729469E+01 -0.37404990E+01
  0.25845243E+01 -0.37910253E+01
  0.25961016E+01 -0.38412653E+01
  0.26076789E+01 -0.38912083E+01
  0.26192563E+01 -0.39408416E+01
  0.26308336E+01 -0.39901502E+01
  0.26424110E+01 -0.40391163E+01
  0.26539883E+01 -0.40877195E+01
  0.26655656E+01 -0.41359371E+01
  0.26771430E+01 -0.41837435E+01
  0.26887203E+01 -0.42311114E+01
  0.27002976E+01 -0.42780112E+01
  0.27118750E+01 -0.43244125E+01
  0.27234523E+01 -0.43702837E+01
  0.27350296E+01 -0.44155931E+01
  0.27466070E+01 -0.44603091E+01
  0.27581843E+01 -0.45044011E+01
  0.27697617E+01 -0.45478396E+01
  0.27813390E+01 -0.45905972E+01
  0.27929163E+01 -0.46326483E+01
  0.28044937E+01 -0.46739702E+01
  0.28160710E+01 -0.47145429E+01
  0.28276483E+01 -0.47543494E+01
  0.28392257E+01 -0.47933756E+01
  0.28508030E+01 -0.48316106E+01
  0.28623803E+01 -0.48690463E+01
  0.28739577E+01 -0.49056774E+01
  0.28855350E+01 -0.49415007E+01
  0.28971124E+01 -0.49765157E+01
  0.29086897E+01 -0.50107230E+01
  0.29202670E+01 -0.50441250E+01
  0.29318444E+01 -0.50767247E+01
  0.29434217E+01 -0.51085256E+01
  0.29549990E+01 -0.51395313E+01
  0.29665764E+01 -0.51697451E+01
  0.29781537E+01 -0.51991695E+01
  0.29897310E+01 -0.52278062E+01
  0.30013084E+01 -0.52556556E+01
  0.30128857E+01 -0.52827167E+01
  0.30244631E+01 -0.53089871E+01
  0.30360404E+01 -0.53344631E+01
  0.30476177E+01 -0.53591393E+01
  0.30591951E+01 -0.53830092E+01
  0.30707724E+01 -0.54060652E+01
  0.30823497E+01 -0.54282985E+01
  0.30939271E+01 -0.54497000E+01
  0.31055044E+01 -0.54702599E+01
  0.31170817E+01 -0.54899687E+01
  0.31286591E+01 -0.55088168E+01
  0.31402364E+01 -0.55267952E+01
  0.31518138E+01 -0.55438959E+01
  0.31633911E+01 -0.55601116E+01
  0.31749684E+01 -0.55754366E+01
  0.31865458E+01 -0.55898662E+01
  0.31981231E+01 -0.56033975E+01
  0.32097004E+01 -0.56160290E+01
  0.32212778E+01 -0.56277606E+01
  0.32328551E+01 -0.56385940E+01
  0.32444325E+01 -0.56485318E+01
  0.32560098E+01 -0.56575779E+01
  0.32675871E+01 -0.56657372E+01
  0.32791645E+01 -0.56730152E+01
  0.32907418E+01 -0.56794179E+01
  0.33023191E+01 -0.56849514E+01
  0.33138965E+01 -0.56896216E+01
  0.33254738E+01 -0.56934341E+01
  0.33370511E+01 -0.56963938E+01
  0.33486285E+01 -0.56985048E+01
  0.33602058E+01 -0.56997702E+01
  0.33717832E+01 -0.57001918E+01
  0.33833004E+01 -0.56997745E+01
  0.33948177E+01 -0.56985223E+01
  0.34063350E+01 -0.56964329E+01
  0.34178522E+01 -0.56935034E+01
  0.34293695E+01 -0.56897295E+01
  0.34408868E+01 -0.56851058E+01
  0.34524041E+01 -0.56796266E+01
  0.34639213E+01 -0.56732852E+01
  0.34754386E+01 -0.56660749E+01
  0.34869559E+01 -0.56579889E+01
  0.34984731E+01 -0.56490206E+01
  0.35099904E+01 -0.56391640E+01
  0.35215077E+01 -0.56284137E+01
  0.35330250E+01 -0.56167658E+01
  0.35445422E+01 -0.56042171E+01
  0.35560595E+01 -0.55907662E+01
  0.35675768E+01 -0.55764132E+01
  0.35790941E+01 -0.55611601E+01
  0.35906113E+01 -0.55450106E+01
  0.36021286E+01 -0.55279702E+01
  0.36136459E+01 -0.55100462E+01
  0.36251631E+01 -0.54912477E+01
  0.36366804E+01 -0.54715856E+01
  0.36481977E+01 -0.54510718E+01
  0.36597150E+01 -0.54297198E+01
  0.36712322E+01 -0.54075439E+01
  0.36827495E+01 -0.53845593E+01
  0.36942668E+01 -0.53607814E+01
  0.37057841E+01 -0.53362259E+01
  0.37173013E+01 -0.53109082E+01
  0.37288186E+01 -0.52848433E+01
  0.37403359E+01 -0.52580456E+01
  0.37518531E+01 -0.52305282E+01
  0.37633704E+01 -0.52023033E+01
  0.37748877E+01 -0.51733817E+01
  0.37864050E+01 -0.51437724E+01
  0.37979222E+01 -0.51134832E+01
  0.38094395E+01 -0.50825203E+01
  0.38209568E+01 -0.50508882E+01
  0.38324741E+01 -0.50185902E+01
  0.38439913E+01 -0.49856284E+01
  0.38555086E+01 -0.49520038E+01
  0.38670259E+01 -0.49177169E+01
  0.38785431E+01 -0.48827678E+01
  0.38900604E+01 -0.48471566E+01
  0.39015777E+01 -0.48108841E+01
  0.39130950E+01 -0.47739520E+01
  0.39246122E+01 -0.47363634E+01
  0.39361295E+01 -0.46981235E+01
  0.39476468E+01 -0.46592399E+01
  0.39591640E+01 -0.46197234E+01
  0.39706813E+01 -0.45795881E+01
  0.39821986E+01 -0.45388522E+01
  0.39937159E+01 -0.44975385E+01
  0.40052331E+01 -0.44556746E+01
  0.40167504E+01 -0.44132938E+01
  0.40282677E+01 -0.43704349E+01
  0.40397850E+01 -0.43271429E+01
  0.40513022E+01 -0.42834695E+01
  0.40628195E+01 -0.42394731E+01
  0.40743368E+01 -0.41952193E+01
  0.40858540E+01 -0.41507812E+01
  0.40973713E+01 -0.41062397E+01
  0.41088886E+01 -0.40616835E+01
  0.41204059E+01 -0.40172099E+01
  0.41319231E+01 -0.39729247E+01
  0.41434404E+01 -0.39289427E+01
  0.41549577E+01 -0.38853878E+01
  0.41664750E+01 -0.38423937E+01
  0.41779922E+01 -0.38001038E+01
  0.41895095E+01 -0.37586718E+01
  0.42010268E+01 -0.37182617E+01
  0.42125440E+01 -0.36790476E+01
  0.42240613E+01 -0.36412139E+01
  0.42355786E+01 -0.36049548E+01
  0.42470959E+01 -0.35704730E+01
  0.42586131E+01 -0.35379787E+01
  0.42701304E+01 -0.35076873E+01
  0.42816477E+01 -0.34798170E+01
  0.42931649E+01 -0.34545844E+01
  0.43046822E+01 -0.34322011E+01
  0.43161995E+01 -0.34128676E+01
  0.43277168E+01 -0.33967682E+01
  0.43392340E+01 -0.33840647E+01
  0.43507513E+01 -0.33748902E+01
  0.43622686E+01 -0.33693444E+01
  0.43737859E+01 -0.33674889E+01
  0.43854010E+01 -0.33670700E+01
  0.43970161E+01 -0.33658125E+01
  0.44086312E+01 -0.33637136E+01
  0.44202464E+01 -0.33607686E+01
  0.44318615E+01 -0.33569715E+01
  0.44434766E+01 -0.33523148E+01
  0.44550918E+01 -0.33467899E+01
  0.44667069E+01 -0.33403878E+01
  0.44783220E+01 -0.33330988E+01
  0.44899372E+01 -0.33249134E+01
  0.45015523E+01 -0.33158228E+01
  0.45131674E+01 -0.33058187E+01
  0.45247825E+01 -0.32948943E+01
  0.45363977E+01 -0.32830442E+01
  0.45480128E+01 -0.32702651E+01
  0.45596279E+01 -0.32565557E+01
  0.45712431E+01 -0.32419169E+01
  0.45828582E+01 -0.32263525E+01
  0.45944733E+01 -0.32098682E+01
  0.46060884E+01 -0.31924727E+01
  0.46177036E+01 -0.31741768E+01
  0.46293187E+01 -0.31549936E+01
  0.46409338E+01 -0.31349381E+01
  0.46525490E+01 -0.31140270E+01
  0.46641641E+01 -0.30922785E+01
  0.46757792E+01 -0.30697117E+01
